ANO|CODIGO_LOCALIDAD|NOMBRE_LOCALIDAD|SEXO|EDAD|CURSODEVIDA|GRUPOEDAD|POBLACION_7
2023|2|Chapinero|Hombres|11|Infancia|10 a 14|691
2023|2|Chapinero|Hombres|2|Primera infancia|00 a 04|1119
2023|2|Chapinero|Hombres|49|Adultez|45 a 49|1103
2023|2|Chapinero|Hombres|52|Adultez|50 a 54|910
2023|2|Chapinero|Hombres|66|Vejez|65 a 69|718
2023|2|Chapinero|Hombres|74|Vejez|70 a 74|415
2023|2|Chapinero|Hombres|85|Vejez|85 a 89|130
2023|2|Chapinero|Hombres|9|Infancia|05 a 09|717
2023|2|Chapinero|Hombres|67|Vejez|65 a 69|731
2023|2|Chapinero|Hombres|26|Juventud|25 a 29|1662
2023|2|Chapinero|Hombres|62|Vejez|60 a 64|843
2023|2|Chapinero|Hombres|72|Vejez|70 a 74|480
2023|2|Chapinero|Hombres|25|Juventud|25 a 29|1530
2023|2|Chapinero|Hombres|64|Vejez|60 a 64|785
2023|2|Chapinero|Hombres|29|Adultez|25 a 29|1820
2023|2|Chapinero|Hombres|58|Adultez|55 a 59|861
2023|2|Chapinero|Hombres|82|Vejez|80 a 84|202
2023|2|Chapinero|Hombres|57|Adultez|55 a 59|825
2023|2|Chapinero|Hombres|7|Infancia|05 a 09|851
2023|2|Chapinero|Hombres|37|Adultez|35 a 39|1891
2023|2|Chapinero|Hombres|75|Vejez|75 a 79|402
2023|2|Chapinero|Hombres|30|Adultez|30 a 34|1868
2023|2|Chapinero|Hombres|95|Vejez|95 a 99|60
2023|2|Chapinero|Hombres|87|Vejez|85 a 89|117
2023|2|Chapinero|Hombres|18|Juventud|15 a 19|749
2023|2|Chapinero|Hombres|44|Adultez|40 a 44|1419
2023|2|Chapinero|Hombres|51|Adultez|50 a 54|940
2023|2|Chapinero|Hombres|6|Infancia|05 a 09|927
2023|2|Chapinero|Hombres|5|Primera infancia|05 a 09|988
2023|2|Chapinero|Hombres|39|Adultez|35 a 39|1793
2023|2|Chapinero|Hombres|45|Adultez|45 a 49|1419
2023|2|Chapinero|Hombres|73|Vejez|70 a 74|444
2023|2|Chapinero|Hombres|97|Vejez|95 a 99|48
2023|2|Chapinero|Hombres|50|Adultez|50 a 54|1020
2023|2|Chapinero|Hombres|54|Adultez|50 a 54|896
2023|2|Chapinero|Hombres|91|Vejez|90 a 94|64
2023|2|Chapinero|Hombres|12|Adolescencia|10 a 14|721
2023|2|Chapinero|Hombres|22|Juventud|20 a 24|1102
2023|2|Chapinero|Hombres|38|Adultez|35 a 39|1824
2023|2|Chapinero|Hombres|43|Adultez|40 a 44|1455
2023|2|Chapinero|Hombres|0|Primera infancia|00 a 04|936
2023|2|Chapinero|Hombres|20|Juventud|20 a 24|876
2023|2|Chapinero|Hombres|86|Vejez|85 a 89|135
2023|2|Chapinero|Hombres|36|Adultez|35 a 39|1916
2023|2|Chapinero|Hombres|55|Adultez|55 a 59|860
2023|2|Chapinero|Hombres|10|Infancia|10 a 14|717
2023|2|Chapinero|Hombres|78|Vejez|75 a 79|296
2023|2|Chapinero|Hombres|56|Adultez|55 a 59|899
2023|2|Chapinero|Hombres|77|Vejez|75 a 79|314
2023|2|Chapinero|Hombres|98|Vejez|95 a 99|39
2023|2|Chapinero|Hombres|3|Primera infancia|00 a 04|1060
2023|2|Chapinero|Hombres|14|Adolescencia|10 a 14|655
2023|2|Chapinero|Hombres|41|Adultez|40 a 44|1639
2023|2|Chapinero|Hombres|40|Adultez|40 a 44|1713
2023|2|Chapinero|Hombres|83|Vejez|80 a 84|160
2023|2|Chapinero|Hombres|100|Vejez|100 o más|149
2023|2|Chapinero|Hombres|17|Adolescencia|15 a 19|683
2023|2|Chapinero|Hombres|34|Adultez|30 a 34|1963
2023|2|Chapinero|Hombres|32|Adultez|30 a 34|1884
2023|2|Chapinero|Hombres|48|Adultez|45 a 49|1127
2023|2|Chapinero|Hombres|69|Vejez|65 a 69|558
2023|2|Chapinero|Hombres|70|Vejez|70 a 74|512
2023|2|Chapinero|Hombres|23|Juventud|20 a 24|1349
2023|2|Chapinero|Hombres|13|Adolescencia|10 a 14|663
2023|2|Chapinero|Hombres|24|Juventud|20 a 24|1467
2023|2|Chapinero|Hombres|63|Vejez|60 a 64|753
2023|2|Chapinero|Hombres|33|Adultez|30 a 34|1866
2023|2|Chapinero|Hombres|65|Vejez|65 a 69|753
2023|2|Chapinero|Hombres|71|Vejez|70 a 74|505
2023|2|Chapinero|Hombres|79|Vejez|75 a 79|270
2023|2|Chapinero|Hombres|68|Vejez|65 a 69|634
2023|2|Chapinero|Hombres|76|Vejez|75 a 79|351
2023|2|Chapinero|Hombres|28|Juventud|25 a 29|1690
2023|2|Chapinero|Hombres|60|Vejez|60 a 64|895
2023|2|Chapinero|Hombres|93|Vejez|90 a 94|66
2023|2|Chapinero|Hombres|21|Juventud|20 a 24|951
2023|2|Chapinero|Hombres|27|Juventud|25 a 29|1692
2023|2|Chapinero|Hombres|90|Vejez|90 a 94|88
2023|2|Chapinero|Hombres|80|Vejez|80 a 84|214
2023|2|Chapinero|Hombres|88|Vejez|85 a 89|96
2023|2|Chapinero|Hombres|15|Adolescencia|15 a 19|639
2023|2|Chapinero|Hombres|35|Adultez|35 a 39|1903
2023|2|Chapinero|Hombres|42|Adultez|40 a 44|1575
2023|2|Chapinero|Mujeres|30|Adultez|30 a 34|1959
2023|2|Chapinero|Mujeres|51|Adultez|50 a 54|1133
2023|2|Chapinero|Mujeres|78|Vejez|75 a 79|407
2023|2|Chapinero|Mujeres|69|Vejez|65 a 69|775
2023|2|Chapinero|Mujeres|76|Vejez|75 a 79|480
2023|2|Chapinero|Mujeres|94|Vejez|90 a 94|79
2023|2|Chapinero|Mujeres|60|Vejez|60 a 64|1008
2023|2|Chapinero|Mujeres|15|Adolescencia|15 a 19|626
2023|2|Chapinero|Mujeres|7|Infancia|05 a 09|845
2023|2|Chapinero|Mujeres|10|Infancia|10 a 14|706
2023|2|Chapinero|Mujeres|72|Vejez|70 a 74|609
2023|2|Chapinero|Mujeres|29|Adultez|25 a 29|1985
2023|2|Chapinero|Mujeres|87|Vejez|85 a 89|143
2023|2|Chapinero|Mujeres|90|Vejez|90 a 94|134
2023|2|Chapinero|Mujeres|8|Infancia|05 a 09|752
2023|2|Chapinero|Mujeres|55|Adultez|55 a 59|1038
2023|2|Chapinero|Mujeres|17|Adolescencia|15 a 19|701
2023|2|Chapinero|Mujeres|37|Adultez|35 a 39|1838
2023|2|Chapinero|Mujeres|92|Vejez|90 a 94|100
2023|2|Chapinero|Mujeres|93|Vejez|90 a 94|91
2023|2|Chapinero|Mujeres|19|Juventud|15 a 19|842
2023|2|Chapinero|Mujeres|84|Vejez|80 a 84|227
2023|2|Chapinero|Mujeres|85|Vejez|85 a 89|170
2023|2|Chapinero|Mujeres|5|Primera infancia|05 a 09|840
2023|2|Chapinero|Mujeres|18|Juventud|15 a 19|792
2023|2|Chapinero|Mujeres|39|Adultez|35 a 39|1651
2023|2|Chapinero|Mujeres|59|Adultez|55 a 59|1098
2023|2|Chapinero|Mujeres|13|Adolescencia|10 a 14|652
2023|2|Chapinero|Mujeres|80|Vejez|80 a 84|330
2023|2|Chapinero|Mujeres|91|Vejez|90 a 94|128
2023|2|Chapinero|Mujeres|32|Adultez|30 a 34|2018
2023|2|Chapinero|Mujeres|1|Primera infancia|00 a 04|1148
2023|2|Chapinero|Mujeres|88|Vejez|85 a 89|147
2023|2|Chapinero|Mujeres|16|Adolescencia|15 a 19|651
2023|2|Chapinero|Mujeres|64|Vejez|60 a 64|934
2023|2|Chapinero|Mujeres|65|Vejez|65 a 69|990
2023|2|Chapinero|Mujeres|67|Vejez|65 a 69|874
2023|2|Chapinero|Mujeres|83|Vejez|80 a 84|241
2023|2|Chapinero|Mujeres|25|Juventud|25 a 29|1683
2023|2|Chapinero|Mujeres|52|Adultez|50 a 54|1150
2023|2|Chapinero|Mujeres|96|Vejez|95 a 99|64
2023|2|Chapinero|Mujeres|100|Vejez|100 o más|183
2023|2|Chapinero|Mujeres|2|Primera infancia|00 a 04|1066
2023|2|Chapinero|Mujeres|12|Adolescencia|10 a 14|682
2023|2|Chapinero|Mujeres|14|Adolescencia|10 a 14|583
2023|2|Chapinero|Mujeres|89|Vejez|85 a 89|137
2023|2|Chapinero|Mujeres|41|Adultez|40 a 44|1566
2023|2|Chapinero|Mujeres|62|Vejez|60 a 64|1131
2023|2|Chapinero|Mujeres|33|Adultez|30 a 34|1988
2023|2|Chapinero|Mujeres|75|Vejez|75 a 79|528
2023|2|Chapinero|Mujeres|49|Adultez|45 a 49|1124
2023|2|Chapinero|Mujeres|81|Vejez|80 a 84|258
2023|2|Chapinero|Mujeres|95|Vejez|95 a 99|64
2023|2|Chapinero|Mujeres|26|Juventud|25 a 29|1779
2023|2|Chapinero|Mujeres|31|Adultez|30 a 34|1980
2023|2|Chapinero|Mujeres|53|Adultez|50 a 54|1045
2023|2|Chapinero|Mujeres|71|Vejez|70 a 74|643
2023|2|Chapinero|Mujeres|0|Primera infancia|00 a 04|811
2023|2|Chapinero|Mujeres|40|Adultez|40 a 44|1623
2023|2|Chapinero|Mujeres|48|Adultez|45 a 49|1227
2023|2|Chapinero|Mujeres|35|Adultez|35 a 39|1958
2023|2|Chapinero|Mujeres|70|Vejez|70 a 74|654
2023|2|Chapinero|Mujeres|22|Juventud|20 a 24|1165
2023|2|Chapinero|Mujeres|24|Juventud|20 a 24|1524
2023|2|Chapinero|Mujeres|34|Adultez|30 a 34|1938
2023|2|Chapinero|Mujeres|74|Vejez|70 a 74|559
2023|2|Chapinero|Mujeres|82|Vejez|80 a 84|270
2023|2|Chapinero|Mujeres|99|Vejez|95 a 99|50
2023|2|Chapinero|Mujeres|28|Juventud|25 a 29|2021
2023|2|Chapinero|Mujeres|44|Adultez|40 a 44|1468
2023|2|Chapinero|Mujeres|57|Adultez|55 a 59|1071
2023|2|Chapinero|Mujeres|63|Vejez|60 a 64|1057
2023|2|Chapinero|Mujeres|86|Vejez|85 a 89|196
2023|2|Chapinero|Mujeres|3|Primera infancia|00 a 04|991
2023|2|Chapinero|Mujeres|9|Infancia|05 a 09|722
2023|2|Chapinero|Mujeres|42|Adultez|40 a 44|1572
2023|2|Chapinero|Mujeres|4|Primera infancia|00 a 04|907
2023|2|Chapinero|Mujeres|45|Adultez|45 a 49|1394
2023|2|Chapinero|Mujeres|66|Vejez|65 a 69|952
2023|2|Chapinero|Mujeres|36|Adultez|35 a 39|2003
2023|2|Chapinero|Mujeres|38|Adultez|35 a 39|1746
2023|2|Chapinero|Mujeres|58|Adultez|55 a 59|1134
2023|2|Chapinero|Mujeres|47|Adultez|45 a 49|1270
2023|2|Chapinero|Mujeres|56|Adultez|55 a 59|1156
2023|2|Chapinero|Mujeres|54|Adultez|50 a 54|1072
2023|2|Chapinero|Mujeres|79|Vejez|75 a 79|357
2023|2|Chapinero|Mujeres|97|Vejez|95 a 99|53
2023|2|Chapinero|Mujeres|21|Juventud|20 a 24|982
2023|2|Chapinero|Mujeres|20|Juventud|20 a 24|921
2023|2|Chapinero|Mujeres|43|Adultez|40 a 44|1493
2023|2|Chapinero|Mujeres|50|Adultez|50 a 54|1076
2023|2|Chapinero|Mujeres|6|Infancia|05 a 09|798
2023|2|Chapinero|Mujeres|27|Juventud|25 a 29|1875
2023|2|Chapinero|Mujeres|98|Vejez|95 a 99|44
2023|2|Chapinero|Mujeres|68|Vejez|65 a 69|810
2023|2|Chapinero|Mujeres|73|Vejez|70 a 74|583
2023|2|Chapinero|Mujeres|23|Juventud|20 a 24|1391
2023|2|Chapinero|Mujeres|46|Adultez|45 a 49|1338
2023|2|Chapinero|Mujeres|61|Vejez|60 a 64|1072
2023|2|Chapinero|Mujeres|11|Infancia|10 a 14|651
2023|2|Chapinero|Mujeres|77|Vejez|75 a 79|454
2023|3|Santa Fe|Hombres|6|Infancia|05 a 09|662
2023|3|Santa Fe|Hombres|61|Vejez|60 a 64|466
2023|3|Santa Fe|Hombres|68|Vejez|65 a 69|305
2023|3|Santa Fe|Hombres|96|Vejez|95 a 99|8
2023|3|Santa Fe|Hombres|90|Vejez|90 a 94|26
2023|3|Santa Fe|Hombres|85|Vejez|85 a 89|57
2023|3|Santa Fe|Hombres|0|Primera infancia|00 a 04|704
2023|3|Santa Fe|Hombres|51|Adultez|50 a 54|507
2023|3|Santa Fe|Hombres|60|Vejez|60 a 64|459
2023|3|Santa Fe|Hombres|70|Vejez|70 a 74|321
2023|3|Santa Fe|Hombres|16|Adolescencia|15 a 19|608
2023|3|Santa Fe|Hombres|33|Adultez|30 a 34|1058
2023|3|Santa Fe|Hombres|100|Vejez|100 o más|19
2023|3|Santa Fe|Hombres|38|Adultez|35 a 39|808
2023|3|Santa Fe|Hombres|57|Adultez|55 a 59|502
2023|3|Santa Fe|Hombres|13|Adolescencia|10 a 14|598
2023|3|Santa Fe|Hombres|42|Adultez|40 a 44|806
2023|3|Santa Fe|Hombres|76|Vejez|75 a 79|176
2023|3|Santa Fe|Hombres|52|Adultez|50 a 54|519
2023|3|Santa Fe|Hombres|71|Vejez|70 a 74|247
2023|3|Santa Fe|Hombres|30|Adultez|30 a 34|1193
2023|3|Santa Fe|Hombres|56|Adultez|55 a 59|486
2023|3|Santa Fe|Hombres|89|Vejez|85 a 89|26
2023|3|Santa Fe|Hombres|22|Juventud|20 a 24|1033
2023|3|Santa Fe|Hombres|81|Vejez|80 a 84|84
2023|3|Santa Fe|Hombres|94|Vejez|90 a 94|14
2023|3|Santa Fe|Hombres|98|Vejez|95 a 99|4
2023|3|Santa Fe|Hombres|74|Vejez|70 a 74|194
2023|3|Santa Fe|Hombres|7|Infancia|05 a 09|657
2023|3|Santa Fe|Hombres|49|Adultez|45 a 49|550
2023|3|Santa Fe|Hombres|59|Adultez|55 a 59|469
2023|3|Santa Fe|Hombres|75|Vejez|75 a 79|167
2023|3|Santa Fe|Hombres|2|Primera infancia|00 a 04|790
2023|3|Santa Fe|Hombres|43|Adultez|40 a 44|723
2023|3|Santa Fe|Hombres|63|Vejez|60 a 64|379
2023|3|Santa Fe|Hombres|12|Adolescencia|10 a 14|575
2023|3|Santa Fe|Hombres|82|Vejez|80 a 84|76
2023|3|Santa Fe|Hombres|11|Infancia|10 a 14|611
2023|3|Santa Fe|Hombres|27|Juventud|25 a 29|1132
2023|3|Santa Fe|Hombres|39|Adultez|35 a 39|851
2023|3|Santa Fe|Hombres|25|Juventud|25 a 29|1162
2023|3|Santa Fe|Hombres|84|Vejez|80 a 84|60
2023|3|Santa Fe|Hombres|79|Vejez|75 a 79|128
2023|3|Santa Fe|Hombres|3|Primera infancia|00 a 04|764
2023|3|Santa Fe|Hombres|32|Adultez|30 a 34|1103
2023|3|Santa Fe|Hombres|34|Adultez|30 a 34|999
2023|3|Santa Fe|Hombres|73|Vejez|70 a 74|205
2023|3|Santa Fe|Hombres|41|Adultez|40 a 44|816
2023|3|Santa Fe|Hombres|50|Adultez|50 a 54|522
2023|3|Santa Fe|Hombres|35|Adultez|35 a 39|1036
2023|3|Santa Fe|Hombres|46|Adultez|45 a 49|584
2023|3|Santa Fe|Hombres|78|Vejez|75 a 79|131
2023|3|Santa Fe|Hombres|58|Adultez|55 a 59|485
2023|3|Santa Fe|Hombres|66|Vejez|65 a 69|339
2023|3|Santa Fe|Hombres|97|Vejez|95 a 99|7
2023|3|Santa Fe|Hombres|10|Infancia|10 a 14|631
2023|3|Santa Fe|Hombres|18|Juventud|15 a 19|709
2023|3|Santa Fe|Hombres|19|Juventud|15 a 19|741
2023|3|Santa Fe|Hombres|53|Adultez|50 a 54|528
2023|3|Santa Fe|Hombres|83|Vejez|80 a 84|69
2023|3|Santa Fe|Hombres|92|Vejez|90 a 94|19
2023|3|Santa Fe|Hombres|4|Primera infancia|00 a 04|946
2023|3|Santa Fe|Hombres|77|Vejez|75 a 79|160
2023|3|Santa Fe|Hombres|40|Adultez|40 a 44|858
2023|3|Santa Fe|Hombres|91|Vejez|90 a 94|25
2023|3|Santa Fe|Hombres|17|Adolescencia|15 a 19|670
2023|3|Santa Fe|Hombres|28|Juventud|25 a 29|1194
2023|3|Santa Fe|Hombres|31|Adultez|30 a 34|1108
2023|3|Santa Fe|Hombres|44|Adultez|40 a 44|742
2023|3|Santa Fe|Hombres|47|Adultez|45 a 49|599
2023|3|Santa Fe|Hombres|95|Vejez|95 a 99|15
2023|3|Santa Fe|Hombres|24|Juventud|20 a 24|1162
2023|3|Santa Fe|Hombres|36|Adultez|35 a 39|953
2023|3|Santa Fe|Hombres|45|Adultez|45 a 49|658
2023|3|Santa Fe|Hombres|80|Vejez|80 a 84|119
2023|3|Santa Fe|Hombres|93|Vejez|90 a 94|23
2023|3|Santa Fe|Hombres|21|Juventud|20 a 24|852
2023|3|Santa Fe|Hombres|23|Juventud|20 a 24|1146
2023|3|Santa Fe|Hombres|65|Vejez|65 a 69|378
2023|3|Santa Fe|Hombres|14|Adolescencia|10 a 14|619
2023|3|Santa Fe|Hombres|26|Juventud|25 a 29|1146
2023|3|Santa Fe|Hombres|54|Adultez|50 a 54|531
2023|3|Santa Fe|Hombres|8|Infancia|05 a 09|651
2023|3|Santa Fe|Hombres|55|Adultez|55 a 59|525
2023|3|Santa Fe|Hombres|48|Adultez|45 a 49|530
2023|3|Santa Fe|Hombres|64|Vejez|60 a 64|424
2023|3|Santa Fe|Hombres|88|Vejez|85 a 89|34
2023|3|Santa Fe|Hombres|15|Adolescencia|15 a 19|619
2023|3|Santa Fe|Hombres|69|Vejez|65 a 69|344
2023|3|Santa Fe|Hombres|20|Juventud|20 a 24|778
2023|3|Santa Fe|Hombres|72|Vejez|70 a 74|261
2023|3|Santa Fe|Hombres|87|Vejez|85 a 89|45
2023|3|Santa Fe|Hombres|5|Primera infancia|05 a 09|736
2023|3|Santa Fe|Hombres|29|Adultez|25 a 29|1201
2023|3|Santa Fe|Hombres|37|Adultez|35 a 39|930
2023|3|Santa Fe|Hombres|9|Infancia|05 a 09|627
2023|3|Santa Fe|Hombres|62|Vejez|60 a 64|426
2023|3|Santa Fe|Hombres|99|Vejez|95 a 99|3
2023|3|Santa Fe|Hombres|1|Primera infancia|00 a 04|673
2023|3|Santa Fe|Hombres|67|Vejez|65 a 69|368
2023|3|Santa Fe|Hombres|86|Vejez|85 a 89|48
2023|3|Santa Fe|Mujeres|75|Vejez|75 a 79|224
2023|3|Santa Fe|Mujeres|39|Adultez|35 a 39|857
2023|3|Santa Fe|Mujeres|77|Vejez|75 a 79|194
2023|3|Santa Fe|Mujeres|27|Juventud|25 a 29|1153
2023|3|Santa Fe|Mujeres|45|Adultez|45 a 49|642
2023|3|Santa Fe|Mujeres|51|Adultez|50 a 54|583
2023|3|Santa Fe|Mujeres|89|Vejez|85 a 89|53
2023|3|Santa Fe|Mujeres|87|Vejez|85 a 89|66
2023|3|Santa Fe|Mujeres|26|Juventud|25 a 29|1135
2023|3|Santa Fe|Mujeres|47|Adultez|45 a 49|586
2023|3|Santa Fe|Mujeres|10|Infancia|10 a 14|668
2023|3|Santa Fe|Mujeres|90|Vejez|90 a 94|44
2023|3|Santa Fe|Mujeres|91|Vejez|90 a 94|41
2023|3|Santa Fe|Mujeres|99|Vejez|95 a 99|8
2023|3|Santa Fe|Mujeres|24|Juventud|20 a 24|1110
2023|3|Santa Fe|Mujeres|79|Vejez|75 a 79|153
2023|3|Santa Fe|Mujeres|13|Adolescencia|10 a 14|563
2023|3|Santa Fe|Mujeres|7|Infancia|05 a 09|609
2023|3|Santa Fe|Mujeres|16|Adolescencia|15 a 19|644
2023|3|Santa Fe|Mujeres|59|Adultez|55 a 59|517
2023|3|Santa Fe|Mujeres|19|Juventud|15 a 19|778
2023|3|Santa Fe|Mujeres|32|Adultez|30 a 34|1005
2023|3|Santa Fe|Mujeres|61|Vejez|60 a 64|518
2023|3|Santa Fe|Mujeres|6|Infancia|05 a 09|662
2023|3|Santa Fe|Mujeres|12|Adolescencia|10 a 14|572
2023|3|Santa Fe|Mujeres|83|Vejez|80 a 84|100
2023|3|Santa Fe|Mujeres|8|Infancia|05 a 09|615
2023|3|Santa Fe|Mujeres|11|Infancia|10 a 14|600
2023|3|Santa Fe|Mujeres|80|Vejez|80 a 84|147
2023|3|Santa Fe|Mujeres|4|Primera infancia|00 a 04|917
2023|3|Santa Fe|Mujeres|14|Adolescencia|10 a 14|608
2023|3|Santa Fe|Mujeres|46|Adultez|45 a 49|646
2023|3|Santa Fe|Mujeres|53|Adultez|50 a 54|575
2023|3|Santa Fe|Mujeres|56|Adultez|55 a 59|585
2023|3|Santa Fe|Mujeres|1|Primera infancia|00 a 04|662
2023|3|Santa Fe|Mujeres|2|Primera infancia|00 a 04|1207
2023|3|Santa Fe|Mujeres|63|Vejez|60 a 64|487
2023|3|Santa Fe|Mujeres|73|Vejez|70 a 74|254
2023|3|Santa Fe|Mujeres|43|Adultez|40 a 44|726
2023|3|Santa Fe|Mujeres|42|Adultez|40 a 44|780
2023|3|Santa Fe|Mujeres|52|Adultez|50 a 54|525
2023|3|Santa Fe|Mujeres|54|Adultez|50 a 54|567
2023|3|Santa Fe|Mujeres|35|Adultez|35 a 39|951
2023|3|Santa Fe|Mujeres|64|Vejez|60 a 64|484
2023|3|Santa Fe|Mujeres|62|Vejez|60 a 64|475
2023|3|Santa Fe|Mujeres|94|Vejez|90 a 94|22
2023|3|Santa Fe|Mujeres|20|Juventud|20 a 24|766
2023|3|Santa Fe|Mujeres|78|Vejez|75 a 79|162
2023|3|Santa Fe|Mujeres|44|Adultez|40 a 44|673
2023|3|Santa Fe|Mujeres|0|Primera infancia|00 a 04|669
2023|3|Santa Fe|Mujeres|84|Vejez|80 a 84|99
2023|3|Santa Fe|Mujeres|57|Adultez|55 a 59|533
2023|3|Santa Fe|Mujeres|60|Vejez|60 a 64|557
2023|3|Santa Fe|Mujeres|86|Vejez|85 a 89|70
2023|3|Santa Fe|Mujeres|55|Adultez|55 a 59|568
2023|3|Santa Fe|Mujeres|70|Vejez|70 a 74|316
2023|3|Santa Fe|Mujeres|85|Vejez|85 a 89|94
2023|3|Santa Fe|Mujeres|93|Vejez|90 a 94|26
2023|3|Santa Fe|Mujeres|33|Adultez|30 a 34|1031
2023|3|Santa Fe|Mujeres|31|Adultez|30 a 34|1098
2023|3|Santa Fe|Mujeres|67|Vejez|65 a 69|367
2023|3|Santa Fe|Mujeres|88|Vejez|85 a 89|56
2023|3|Santa Fe|Mujeres|74|Vejez|70 a 74|236
2023|3|Santa Fe|Mujeres|68|Vejez|65 a 69|344
2023|3|Santa Fe|Mujeres|92|Vejez|90 a 94|32
2023|3|Santa Fe|Mujeres|50|Adultez|50 a 54|579
2023|3|Santa Fe|Mujeres|58|Adultez|55 a 59|540
2023|3|Santa Fe|Mujeres|66|Vejez|65 a 69|415
2023|3|Santa Fe|Mujeres|72|Vejez|70 a 74|254
2023|3|Santa Fe|Mujeres|15|Adolescencia|15 a 19|628
2023|3|Santa Fe|Mujeres|34|Adultez|30 a 34|1019
2023|3|Santa Fe|Mujeres|95|Vejez|95 a 99|23
2023|3|Santa Fe|Mujeres|21|Juventud|20 a 24|899
2023|3|Santa Fe|Mujeres|28|Juventud|25 a 29|1168
2023|3|Santa Fe|Mujeres|36|Adultez|35 a 39|901
2023|3|Santa Fe|Mujeres|82|Vejez|80 a 84|107
2023|3|Santa Fe|Mujeres|22|Juventud|20 a 24|960
2023|3|Santa Fe|Mujeres|18|Juventud|15 a 19|698
2023|3|Santa Fe|Mujeres|81|Vejez|80 a 84|123
2023|3|Santa Fe|Mujeres|98|Vejez|95 a 99|12
2023|3|Santa Fe|Mujeres|37|Adultez|35 a 39|900
2023|3|Santa Fe|Mujeres|5|Primera infancia|05 a 09|713
2023|3|Santa Fe|Mujeres|3|Primera infancia|00 a 04|1061
2023|3|Santa Fe|Mujeres|40|Adultez|40 a 44|826
2023|3|Santa Fe|Mujeres|17|Adolescencia|15 a 19|666
2023|3|Santa Fe|Mujeres|65|Vejez|65 a 69|423
2023|3|Santa Fe|Mujeres|25|Juventud|25 a 29|1085
2023|3|Santa Fe|Mujeres|30|Adultez|30 a 34|1101
2023|3|Santa Fe|Mujeres|38|Adultez|35 a 39|857
2023|3|Santa Fe|Mujeres|100|Vejez|100 o más|29
2023|3|Santa Fe|Mujeres|97|Vejez|95 a 99|10
2023|3|Santa Fe|Mujeres|29|Adultez|25 a 29|1163
2023|3|Santa Fe|Mujeres|96|Vejez|95 a 99|15
2023|3|Santa Fe|Mujeres|41|Adultez|40 a 44|786
2023|3|Santa Fe|Mujeres|69|Vejez|65 a 69|354
2023|3|Santa Fe|Mujeres|48|Adultez|45 a 49|597
2023|3|Santa Fe|Mujeres|71|Vejez|70 a 74|306
2023|3|Santa Fe|Mujeres|76|Vejez|75 a 79|198
2023|3|Santa Fe|Mujeres|9|Infancia|05 a 09|590
2023|3|Santa Fe|Mujeres|23|Juventud|20 a 24|1042
2023|3|Santa Fe|Mujeres|49|Adultez|45 a 49|579
2023|4|San Cristóbal|Hombres|83|Vejez|80 a 84|270
2023|4|San Cristóbal|Hombres|32|Adultez|30 a 34|3437
2023|4|San Cristóbal|Hombres|44|Adultez|40 a 44|2372
2023|4|San Cristóbal|Hombres|76|Vejez|75 a 79|619
2023|4|San Cristóbal|Hombres|84|Vejez|80 a 84|236
2023|4|San Cristóbal|Hombres|87|Vejez|85 a 89|160
2023|4|San Cristóbal|Hombres|21|Juventud|20 a 24|3338
2023|4|San Cristóbal|Hombres|74|Vejez|70 a 74|671
2023|4|San Cristóbal|Hombres|100|Vejez|100 o más|46
2023|4|San Cristóbal|Hombres|29|Adultez|25 a 29|3756
2023|4|San Cristóbal|Hombres|27|Juventud|25 a 29|4044
2023|4|San Cristóbal|Hombres|34|Adultez|30 a 34|3172
2023|4|San Cristóbal|Hombres|4|Primera infancia|00 a 04|2942
2023|4|San Cristóbal|Hombres|22|Juventud|20 a 24|3423
2023|4|San Cristóbal|Hombres|39|Adultez|35 a 39|2683
2023|4|San Cristóbal|Hombres|53|Adultez|50 a 54|2130
2023|4|San Cristóbal|Hombres|3|Primera infancia|00 a 04|3122
2023|4|San Cristóbal|Hombres|55|Adultez|55 a 59|2148
2023|4|San Cristóbal|Hombres|73|Vejez|70 a 74|768
2023|4|San Cristóbal|Hombres|30|Adultez|30 a 34|3630
2023|4|San Cristóbal|Hombres|50|Adultez|50 a 54|2061
2023|4|San Cristóbal|Hombres|42|Adultez|40 a 44|2534
2023|4|San Cristóbal|Hombres|40|Adultez|40 a 44|2776
2023|4|San Cristóbal|Hombres|62|Vejez|60 a 64|1722
2023|4|San Cristóbal|Hombres|24|Juventud|20 a 24|3605
2023|4|San Cristóbal|Hombres|59|Adultez|55 a 59|2004
2023|4|San Cristóbal|Hombres|20|Juventud|20 a 24|3162
2023|4|San Cristóbal|Hombres|5|Primera infancia|05 a 09|2805
2023|4|San Cristóbal|Hombres|51|Adultez|50 a 54|2073
2023|4|San Cristóbal|Hombres|10|Infancia|10 a 14|2652
2023|4|San Cristóbal|Hombres|17|Adolescencia|15 a 19|2937
2023|4|San Cristóbal|Hombres|19|Juventud|15 a 19|3008
2023|4|San Cristóbal|Hombres|66|Vejez|65 a 69|1262
2023|4|San Cristóbal|Hombres|82|Vejez|80 a 84|321
2023|4|San Cristóbal|Hombres|18|Juventud|15 a 19|2989
2023|4|San Cristóbal|Hombres|36|Adultez|35 a 39|2975
2023|4|San Cristóbal|Hombres|88|Vejez|85 a 89|120
2023|4|San Cristóbal|Hombres|60|Vejez|60 a 64|1901
2023|4|San Cristóbal|Hombres|7|Infancia|05 a 09|2680
2023|4|San Cristóbal|Hombres|70|Vejez|70 a 74|953
